ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
7,91472103033,2023-10-03,13:00:00,14:46:00
12,66026669088,2023-10-02,17:00:00,18:53:00
5,72078385655,2023-06-09,15:00:00,16:59:00
10,66625024566,2023-07-05,07:30:00,09:23:00
17,18480686111,2023-08-03,09:00:00,10:34:00
7,92263394811,2023-03-30,06:00:00,07:15:00
15,14566372155,2023-03-28,12:30:00,13:38:00
20,31150366711,2023-03-28,10:00:00,11:29:00
16,92306828100,2023-07-12,18:30:00,19:50:00
15,37864832644,2023-03-18,12:00:00,13:47:00
17,31597811600,2023-01-13,10:00:00,11:57:00
10,47470839366,2023-08-22,17:00:00,18:26:00
15,41119785922,2023-12-20,07:00:00,08:26:00
16,15566737366,2023-11-24,21:30:00,22:00:00
15,11729212533,2023-07-01,10:00:00,11:03:00
6,93538600833,2023-06-06,10:30:00,11:42:00
17,73826227977,2023-10-23,18:30:00,20:30:00
15,97594788466,2023-05-17,18:30:00,19:57:00
14,70866190433,2023-11-19,11:30:00,13:27:00
7,76685724900,2023-12-30,18:30:00,19:46:00
11,67722563100,2023-10-17,16:30:00,17:56:00
20,75955600711,2023-11-04,18:00:00,19:32:00
11,87323393644,2023-06-22,18:00:00,19:47:00
11,78448866177,2023-10-22,15:00:00,16:47:00
15,18193608300,2023-03-09,13:00:00,14:04:00
1,64962194277,2023-08-06,10:30:00,11:44:00
1,76620918133,2023-06-01,16:00:00,17:08:00
3,56888870955,2023-09-04,06:00:00,07:43:00
16,67312262622,2023-01-03,11:00:00,12:10:00
17,68458781533,2023-01-29,19:00:00,20:20:00
13,75853685500,2023-01-29,06:00:00,07:54:00
20,12356016099,2023-09-22,16:00:00,17:01:00
18,72212443322,2023-12-15,20:00:00,21:05:00
4,52279944800,2023-07-30,11:00:00,12:35:00
16,80413157200,2023-11-27,12:00:00,13:38:00
3,25390016611,2023-01-31,06:30:00,07:55:00
5,43596375277,2023-11-29,06:00:00,07:00:00
9,22328826677,2023-03-29,21:30:00,22:00:00
1,30677137100,2023-04-28,17:30:00,18:37:00
14,32047364588,2023-06-16,19:30:00,21:07:00
6,91356538500,2023-09-29,19:00:00,20:52:00
5,48785655199,2023-05-11,19:30:00,21:20:00
18,64193703700,2023-10-07,16:00:00,17:56:00
2,43031355933,2023-08-16,18:00:00,19:00:00
19,30720321655,2023-07-01,11:30:00,13:12:00
15,49870199066,2023-11-19,16:00:00,17:48:00
15,45983973655,2023-05-31,19:30:00,20:42:00
13,12330226288,2023-04-01,17:00:00,18:34:00
20,35144652744,2023-07-09,09:00:00,10:47:00
10,91345339400,2023-04-02,20:30:00,22:00:00
10,53173528511,2023-10-09,12:30:00,14:02:00
20,76800986700,2023-12-14,11:00:00,12:16:00
13,93713071299,2023-10-09,18:00:00,19:56:00
1,52771337044,2023-07-18,09:00:00,10:36:00
19,35189929455,2023-09-30,17:30:00,18:37:00
17,29834367488,2023-02-21,15:00:00,16:06:00
18,71218578200,2023-10-12,06:30:00,08:10:00
5,51342552100,2023-02-21,14:00:00,15:14:00
8,74474499033,2023-10-09,18:00:00,19:57:00
4,46800015188,2023-10-18,21:00:00,22:00:00
20,65429543255,2023-02-25,18:00:00,19:09:00
5,76713058200,2023-04-04,13:30:00,15:00:00
18,79276347633,2023-12-23,06:30:00,08:14:00
5,26137075000,2023-03-09,19:30:00,21:09:00
18,74804099822,2023-02-15,10:30:00,12:27:00
9,73214846700,2023-06-02,13:30:00,14:50:00
20,10652499933,2023-03-06,09:00:00,10:33:00
17,26690858900,2023-01-06,07:30:00,09:11:00
5,16280178999,2023-05-10,19:30:00,20:54:00
5,63069802888,2023-10-05,19:30:00,21:21:00
12,19039646799,2023-10-04,17:00:00,18:38:00
13,62774498188,2023-06-06,17:00:00,18:58:00
4,32941585800,2023-11-13,18:30:00,20:16:00
2,25917837055,2023-04-17,21:00:00,22:00:00
9,99875556322,2023-11-28,15:30:00,16:59:00
15,22269575700,2023-02-06,14:00:00,15:31:00
1,81474961922,2023-03-06,15:00:00,16:39:00
5,37626016155,2023-10-06,19:30:00,21:29:00
6,99217231899,2023-04-27,11:30:00,12:45:00
6,33247242799,2023-09-09,17:30:00,19:24:00
1,18362650000,2023-02-23,15:30:00,16:52:00
20,49828214966,2023-04-30,15:30:00,16:39:00
10,93329266111,2023-12-06,09:30:00,10:45:00
10,62810440299,2023-12-20,10:00:00,11:26:00
10,12791038411,2023-07-15,07:30:00,08:50:00
15,55203475811,2023-11-14,18:30:00,19:32:00
14,32596662900,2023-09-29,12:00:00,13:29:00
8,88167375733,2023-09-15,21:30:00,22:00:00
8,44137783755,2023-01-12,12:30:00,14:09:00
7,98448480911,2023-08-30,18:00:00,19:30:00
15,90102168533,2023-06-20,19:30:00,20:38:00
17,41200089244,2023-07-05,14:00:00,15:13:00
3,30748789088,2023-09-28,11:00:00,12:05:00
16,24156930577,2023-11-29,16:30:00,18:17:00
15,57939844533,2023-10-09,09:30:00,11:23:00
8,90479732322,2023-07-01,11:00:00,12:21:00
12,14853991222,2023-11-21,10:30:00,12:16:00
11,37277768033,2023-03-18,16:30:00,17:30:00
6,44076669866,2023-12-31,15:00:00,16:09:00
6,39027224522,2023-02-19,20:30:00,22:00:00
3,35546464744,2023-11-02,12:30:00,13:46:00
19,25438874077,2023-01-20,19:30:00,20:38:00
11,22901527900,2023-11-06,16:00:00,17:43:00
5,31871661999,2023-07-23,18:00:00,19:21:00
16,71322141877,2023-10-24,10:00:00,11:25:00
17,50185407377,2023-10-16,14:30:00,15:57:00
18,66280788333,2023-02-13,17:30:00,18:35:00
7,21223606077,2023-10-21,19:30:00,20:47:00
11,50768729844,2023-08-19,06:00:00,07:22:00
12,34101150055,2023-06-09,07:30:00,08:34:00
5,94440662311,2023-12-12,17:30:00,19:26:00
20,21588257744,2023-02-10,19:00:00,20:07:00
3,86841140000,2023-07-23,12:00:00,13:54:00
17,23384836266,2023-11-07,17:00:00,18:19:00
18,42727982511,2023-07-10,20:00:00,21:24:00
11,18139048800,2023-10-06,08:00:00,09:18:00
20,95821692144,2023-01-17,12:30:00,14:00:00
2,39819790100,2023-02-15,08:00:00,09:28:00
17,51870350455,2023-06-27,09:00:00,10:10:00
7,29280503022,2023-07-24,07:00:00,08:01:00
4,46867998211,2023-10-25,17:30:00,18:57:00
10,49121627288,2023-09-13,07:00:00,08:23:00
16,98329605177,2023-09-28,21:00:00,22:00:00
9,24192186399,2023-01-04,11:30:00,13:30:00
4,55603412900,2023-03-09,08:00:00,09:56:00
13,68561261311,2023-11-17,16:00:00,17:16:00
7,86123956666,2023-02-24,19:00:00,20:52:00
9,57262711900,2023-04-07,14:30:00,16:19:00
14,92797142600,2023-04-19,15:00:00,16:17:00
3,79431195255,2023-05-01,12:00:00,13:01:00
7,80561185944,2023-09-22,19:00:00,20:33:00
10,33796639211,2023-06-12,10:00:00,11:27:00
2,89450114477,2023-07-14,16:30:00,17:40:00
8,26487265788,2023-08-12,15:30:00,16:31:00
3,70535793011,2023-01-24,19:30:00,21:08:00
7,81869034455,2023-03-07,06:30:00,07:36:00
20,76346903333,2023-04-22,16:30:00,18:07:00
6,85632029799,2023-02-22,09:00:00,10:14:00
4,41132166066,2023-12-25,11:00:00,12:23:00
20,47181785500,2023-10-20,20:30:00,22:00:00
7,53388777677,2023-04-14,16:00:00,17:47:00
6,85409155888,2023-02-16,11:30:00,13:20:00
12,10031603366,2023-09-04,19:00:00,20:35:00
4,32425229822,2023-03-17,14:30:00,15:49:00
1,98050632833,2023-12-06,17:30:00,19:10:00
18,45746806522,2023-04-08,07:00:00,08:43:00
14,48204346166,2023-11-15,17:30:00,18:36:00
17,91766463277,2023-04-03,18:00:00,19:08:00
2,27282142988,2023-11-04,13:00:00,14:41:00
5,40890858455,2023-02-14,09:00:00,10:42:00
11,59693191200,2023-06-26,12:00:00,13:56:00
18,15081146099,2023-06-16,18:00:00,19:02:00
14,80204865188,2023-02-04,20:30:00,21:57:00
11,44957877566,2023-10-17,08:00:00,09:01:00
9,33324756733,2023-06-27,14:00:00,15:47:00
13,19873255677,2023-07-25,10:00:00,11:56:00
11,62564283400,2023-02-05,10:30:00,11:53:00
12,15628940488,2023-02-26,07:00:00,08:49:00
14,58454788711,2023-09-13,10:00:00,11:15:00
17,93576941700,2023-05-30,14:30:00,16:18:00
16,89801235900,2023-09-01,15:00:00,16:48:00
5,59668794000,2023-01-08,11:00:00,12:45:00
2,86733762466,2023-10-28,14:00:00,15:53:00
2,39536406588,2023-09-29,08:00:00,09:11:00
13,30829508844,2023-06-08,19:30:00,20:30:00
6,22330048411,2023-02-03,08:30:00,10:14:00
8,34987606611,2023-05-17,20:00:00,21:09:00
2,85268528099,2023-08-06,12:30:00,13:31:00
11,27995530444,2023-08-02,21:30:00,22:00:00
14,23496953288,2023-06-17,17:30:00,19:24:00
12,16894807344,2023-05-29,11:30:00,12:39:00
18,71079900988,2023-11-09,13:30:00,15:27:00
5,34433073377,2023-06-04,08:00:00,09:02:00
5,62387779400,2023-07-01,14:00:00,15:56:00
11,90948623877,2023-06-16,21:00:00,22:00:00
2,75444571922,2023-11-04,16:30:00,17:36:00
5,34833367100,2023-11-22,08:00:00,09:34:00
15,62750367299,2023-04-26,21:30:00,22:00:00
9,83649736066,2023-11-20,08:30:00,09:39:00
20,75521003622,2023-05-29,14:30:00,15:47:00
12,90907593011,2023-12-06,19:00:00,20:26:00
19,33376086800,2023-02-17,19:30:00,21:14:00
19,89848859244,2023-11-28,13:00:00,14:20:00
14,58640624566,2023-04-25,13:30:00,15:19:00
4,92239022400,2023-07-25,09:30:00,10:47:00
8,33512914777,2023-09-12,14:00:00,15:35:00
3,23959855977,2023-07-04,16:00:00,17:19:00
5,70540049144,2023-08-10,07:00:00,08:00:00
14,92081554122,2023-09-02,12:30:00,14:28:00
20,19304472211,2023-01-11,07:30:00,08:51:00
15,72074403677,2023-09-10,13:30:00,14:36:00
8,54434699755,2023-06-22,19:00:00,20:17:00
5,61123594566,2023-08-07,11:30:00,12:35:00
13,63870544511,2023-09-12,08:00:00,09:42:00
14,51814316744,2023-12-25,14:30:00,15:36:00
16,13667422577,2023-07-30,16:30:00,18:20:00
15,42964334311,2023-04-06,13:00:00,14:41:00
6,63658867800,2023-03-05,20:30:00,22:00:00
1,27564247144,2023-03-06,17:00:00,18:11:00
11,89355812166,2023-08-13,14:00:00,15:13:00
16,78471409855,2023-03-28,21:00:00,22:00:00
9,58020646411,2023-07-25,14:30:00,15:52:00
7,48464596755,2023-01-14,19:30:00,20:56:00
11,86543490422,2023-01-27,12:00:00,13:17:00
7,13205122755,2023-06-25,09:00:00,10:55:00
7,61338431444,2023-11-17,14:30:00,15:49:00
14,65021556000,2023-05-14,09:00:00,10:06:00
3,67113268811,2023-07-05,15:00:00,16:49:00
5,51666889888,2023-06-19,18:00:00,19:02:00
15,35701079900,2023-05-03,18:00:00,19:56:00
7,93811988533,2023-10-27,17:00:00,18:34:00
20,41201314833,2023-03-31,07:30:00,09:00:00
20,27923068822,2023-07-09,06:30:00,08:23:00
10,49843582622,2023-10-29,18:30:00,19:58:00
4,34493487877,2023-06-14,19:30:00,20:34:00
13,73473985766,2023-08-04,17:00:00,18:17:00
15,12672658255,2023-05-24,06:30:00,08:14:00
16,29276485144,2023-02-23,21:00:00,22:00:00
10,53416268422,2023-06-02,11:00:00,12:57:00
10,66387774599,2023-10-17,08:00:00,09:24:00
1,63678885433,2023-11-25,06:30:00,08:27:00
3,15112776966,2023-06-18,18:30:00,20:11:00
12,38961443088,2023-04-22,14:00:00,15:29:00
16,61168694677,2023-12-03,07:00:00,08:45:00
3,85803428133,2023-01-28,08:30:00,10:06:00
9,17258818299,2023-08-01,09:30:00,11:28:00
9,56250330133,2023-12-02,07:00:00,08:21:00
2,36047554766,2023-01-05,12:00:00,13:08:00
15,39570045277,2023-05-29,21:30:00,22:00:00
1,38349826522,2023-01-29,11:30:00,12:53:00
3,82731873577,2023-05-31,11:00:00,12:14:00
5,66109052744,2023-11-04,07:00:00,08:34:00
1,14194936800,2023-03-29,09:30:00,10:54:00
5,34698597600,2023-05-17,10:30:00,12:08:00
10,36758084677,2023-04-11,13:30:00,15:06:00
20,23396756000,2023-04-25,14:30:00,15:54:00
3,65557479944,2023-11-08,15:00:00,16:56:00
4,40731208166,2023-04-01,07:00:00,08:54:00
17,45596842788,2023-01-26,15:30:00,17:03:00
17,69265796100,2023-08-04,19:30:00,20:35:00
13,48872106200,2023-07-10,20:00:00,21:18:00
19,87205401166,2023-08-23,14:00:00,15:21:00
18,42795711800,2023-11-14,18:30:00,20:18:00
10,60668994066,2023-04-06,11:30:00,12:43:00
8,32285320977,2023-04-10,18:30:00,20:21:00
4,15647103866,2023-11-19,20:00:00,21:18:00
19,24946013044,2023-01-11,19:30:00,21:10:00
7,95432132677,2023-08-07,14:30:00,15:52:00
14,50374390277,2023-03-22,14:30:00,15:45:00
7,86734139077,2023-06-11,15:30:00,16:39:00
2,73375887122,2023-06-18,13:00:00,14:45:00
1,72498061655,2023-07-20,21:30:00,22:00:00
2,35347593111,2023-07-28,14:00:00,15:10:00
7,85961166133,2023-11-12,15:00:00,16:41:00
12,56796983900,2023-02-11,09:00:00,10:45:00
8,47486206255,2023-12-06,10:30:00,11:35:00
9,65295175100,2023-05-30,19:30:00,21:28:00
7,14905976899,2023-09-18,19:30:00,21:03:00
1,24132022500,2023-12-16,14:00:00,15:39:00
11,70897873111,2023-05-31,16:00:00,17:10:00
9,83679680344,2023-09-20,11:00:00,12:19:00
11,35898895866,2023-11-01,20:00:00,21:35:00
6,55797253700,2023-06-19,08:30:00,10:05:00
2,20794029277,2023-02-01,18:00:00,19:35:00
5,86368035788,2023-11-30,12:30:00,13:34:00
19,65606679522,2023-11-19,18:00:00,19:05:00
14,44223654600,2023-10-23,06:30:00,07:42:00
7,20210218400,2023-05-22,13:30:00,15:27:00
7,71793406500,2023-02-26,13:30:00,14:33:00
17,80173331966,2023-04-04,15:00:00,16:50:00
17,67242143000,2023-01-06,17:00:00,18:29:00
7,10368823733,2023-07-20,16:30:00,17:53:00
3,30149783966,2023-12-10,09:00:00,10:24:00
20,76962560099,2023-11-29,14:30:00,16:27:00
12,22996493877,2023-07-17,20:00:00,21:42:00
13,25878531844,2023-09-19,10:30:00,12:20:00
4,94904140777,2023-02-10,14:30:00,15:54:00
3,80376462899,2023-09-16,13:00:00,14:24:00
20,53347790355,2023-11-29,08:30:00,10:15:00
7,35627369911,2023-04-01,12:30:00,14:10:00
14,57013555277,2023-11-03,06:30:00,07:56:00
11,90956391344,2023-04-25,15:00:00,16:55:00
5,15018901233,2023-02-08,18:00:00,19:28:00
14,49017115399,2023-08-22,15:30:00,16:44:00
15,81754028499,2023-10-10,20:30:00,21:57:00
7,94549663244,2023-01-21,11:00:00,12:30:00
9,33498980177,2023-10-19,19:30:00,20:48:00
6,70210767033,2023-09-07,18:00:00,19:37:00
12,71840957077,2023-12-10,19:00:00,20:42:00
20,39034751499,2023-01-19,06:30:00,08:12:00
8,15916018944,2023-09-14,21:00:00,22:00:00
1,67502353366,2023-10-28,06:30:00,08:03:00
18,49929862855,2023-06-29,14:00:00,15:00:00
6,91149717988,2023-05-15,10:00:00,11:11:00
10,60809929144,2023-11-08,07:00:00,08:59:00
17,29344248633,2023-11-03,11:30:00,13:10:00
4,10094611766,2023-05-09,20:00:00,21:51:00
3,31523810266,2023-08-12,06:00:00,07:25:00
13,42053041022,2023-08-13,18:00:00,20:00:00
15,27022506377,2023-10-30,21:30:00,22:00:00
17,54420453733,2023-02-17,12:00:00,13:48:00
8,85915535511,2023-07-18,10:00:00,11:00:00
8,84974257744,2023-07-05,13:00:00,14:52:00
15,11514957433,2023-10-30,11:30:00,13:29:00
20,85497456500,2023-05-28,11:00:00,12:26:00
18,95012569011,2023-08-12,20:30:00,22:00:00
2,79982228322,2023-09-24,10:00:00,11:35:00
19,64378477944,2023-06-15,07:00:00,08:33:00
14,95671837833,2023-10-29,09:30:00,10:33:00
13,27736278300,2023-05-04,15:30:00,17:08:00
5,63939912833,2023-09-20,16:30:00,17:48:00
13,93634995299,2023-07-06,15:30:00,16:45:00
11,53925989355,2023-07-10,13:30:00,14:33:00
9,21304800122,2023-01-27,17:00:00,18:14:00
19,31536497077,2023-05-27,08:30:00,09:40:00
9,79840129111,2023-09-16,11:00:00,12:25:00
7,53501010133,2023-07-17,15:30:00,17:04:00
19,49825337922,2023-11-08,08:00:00,09:25:00
2,55551777555,2023-01-16,06:00:00,07:06:00
13,17350793322,2023-12-28,12:30:00,13:57:00
7,64036630622,2023-09-08,06:00:00,07:50:00
11,51309098366,2023-07-30,19:30:00,20:32:00
6,90531031711,2023-06-01,14:30:00,16:03:00
18,74863141933,2023-08-10,18:30:00,19:50:00
15,58971400577,2023-01-19,12:00:00,13:27:00
5,34802788922,2023-06-19,19:30:00,21:18:00
18,51021817777,2023-05-19,16:30:00,18:08:00
17,12246904944,2023-04-28,13:00:00,14:52:00
8,49540107211,2023-02-15,08:30:00,10:08:00
19,81132920988,2023-05-15,21:30:00,22:00:00
18,96242018388,2023-07-06,09:00:00,10:06:00
5,80504659933,2023-01-22,11:00:00,12:38:00
15,56900851111,2023-11-25,06:00:00,07:35:00
8,69815612800,2023-03-24,13:00:00,14:43:00
11,93740209044,2023-12-11,20:00:00,21:46:00
15,66209173566,2023-09-24,12:00:00,13:09:00
15,60003545099,2023-12-26,21:30:00,22:00:00
18,43442203900,2023-05-23,11:30:00,13:04:00
14,17730225477,2023-06-15,12:30:00,14:04:00
5,83471598666,2023-04-13,17:30:00,18:35:00
6,76517432700,2023-01-04,07:30:00,08:34:00
17,31766759177,2023-10-07,07:00:00,08:29:00
9,64401042500,2023-11-29,19:30:00,20:39:00
3,84657186877,2023-12-01,19:00:00,20:23:00
7,89815675144,2023-07-20,20:30:00,22:00:00
8,49944840155,2023-06-09,18:30:00,20:27:00
19,45975076633,2023-02-02,11:00:00,12:56:00
9,12831062722,2023-08-24,19:30:00,21:03:00
19,13639075811,2023-12-27,19:00:00,20:29:00
8,60994588911,2023-11-26,06:30:00,07:43:00
16,53077654444,2023-07-09,08:30:00,10:05:00
1,72860279566,2023-08-09,14:30:00,16:19:00
13,93324628444,2023-05-14,16:00:00,17:47:00
15,92950883955,2023-10-24,17:00:00,18:11:00
19,59524779688,2023-08-14,18:00:00,19:37:00
10,16610245722,2023-04-30,08:00:00,09:53:00
1,66488714233,2023-02-27,07:30:00,08:33:00
1,37767556799,2023-11-29,14:00:00,15:00:00
14,76690822833,2023-06-29,14:30:00,16:01:00
20,91853933200,2023-05-12,08:30:00,09:46:00
7,94517808233,2023-09-22,18:30:00,19:41:00
17,82469751299,2023-11-03,19:00:00,20:02:00
5,56690478422,2023-09-17,11:30:00,12:31:00
7,93916033511,2023-03-31,17:30:00,18:45:00
2,87350559522,2023-03-10,18:00:00,19:43:00
3,37795937188,2023-06-20,06:00:00,07:50:00
6,45882890988,2023-07-24,10:30:00,11:41:00
7,92470265800,2023-08-09,12:30:00,14:11:00
1,26813711200,2023-12-03,06:00:00,07:55:00
3,86523668888,2023-11-28,17:00:00,18:19:00
13,46282683988,2023-09-07,12:30:00,13:31:00
4,62519004155,2023-11-02,11:30:00,13:18:00
2,61830754422,2023-08-06,16:00:00,17:01:00
14,27277076499,2023-03-29,19:30:00,21:24:00
20,23295857211,2023-07-31,12:00:00,13:00:00
18,66831215322,2023-01-04,17:00:00,18:38:00
9,23945514966,2023-05-26,21:00:00,22:00:00
14,13668308655,2023-04-09,20:00:00,21:03:00
18,61083155044,2023-01-21,21:30:00,22:00:00
20,22703979677,2023-02-03,21:30:00,22:00:00
20,24117673077,2023-03-13,16:30:00,17:45:00
3,72609189933,2023-05-31,21:30:00,22:00:00
8,44578756000,2023-10-12,08:00:00,09:33:00
16,59198929944,2023-04-18,18:00:00,19:16:00
10,66300421311,2023-07-08,08:00:00,09:39:00
18,89001061399,2023-12-02,10:00:00,11:12:00
7,61882684944,2023-08-14,10:00:00,11:27:00
3,94070400544,2023-07-19,19:30:00,21:20:00
9,55815445300,2023-03-26,07:00:00,08:00:00
13,41383403433,2023-01-28,07:00:00,08:18:00
14,52263406133,2023-01-07,16:00:00,17:39:00
2,43493992599,2023-11-05,08:30:00,09:48:00
6,51042087611,2023-11-03,16:00:00,17:29:00
14,67924178744,2023-10-07,16:00:00,17:56:00
16,85127367988,2023-09-28,20:30:00,22:00:00
10,26418983733,2023-04-04,15:30:00,17:14:00
16,68360533411,2023-04-19,20:00:00,21:12:00
10,13388650300,2023-08-04,11:30:00,12:30:00
17,37897552499,2023-04-28,19:30:00,21:07:00
2,70540580544,2023-04-29,11:00:00,12:58:00
9,79530255744,2023-09-17,06:30:00,08:22:00
7,73267428200,2023-12-03,18:00:00,19:23:00
1,80221770677,2023-03-16,20:30:00,22:00:00
5,37738938099,2023-11-14,12:30:00,14:22:00
16,88122842800,2023-11-20,15:30:00,17:15:00
16,31727643111,2023-12-02,13:30:00,14:34:00
12,51718709500,2023-07-14,21:00:00,22:00:00
7,10980929611,2023-07-31,19:30:00,20:39:00
9,90947948611,2023-11-17,21:30:00,22:00:00
1,94598845477,2023-12-27,07:30:00,08:32:00
12,56703830011,2023-08-18,09:30:00,11:01:00
3,49291303799,2023-11-23,20:30:00,22:00:00
19,60537692666,2023-01-10,09:00:00,10:42:00
8,54449589888,2023-11-05,07:30:00,08:48:00
19,47414563400,2023-06-28,10:30:00,12:23:00
12,58177809844,2023-03-19,10:00:00,11:15:00
8,68096510555,2023-10-20,16:30:00,18:05:00
4,74153261566,2023-12-06,08:30:00,10:00:00
13,49552174944,2023-04-07,19:30:00,20:47:00
3,83495667799,2023-12-15,18:00:00,19:09:00
2,37319763822,2023-06-03,08:30:00,10:18:00
11,85138643233,2023-09-30,13:00:00,14:37:00
20,78708309099,2023-07-13,21:00:00,22:00:00
16,19487632499,2023-04-08,13:00:00,14:27:00
12,95230827955,2023-01-30,20:00:00,21:23:00
18,96492359811,2023-06-22,08:00:00,09:34:00
16,74275139677,2023-01-02,19:00:00,20:48:00
3,57460052744,2023-06-09,08:30:00,09:32:00
14,34556058000,2023-04-01,07:30:00,09:07:00
6,15033889999,2023-07-22,13:00:00,14:35:00
15,17729462811,2023-07-25,14:30:00,15:33:00
12,57187675211,2023-07-11,13:30:00,14:52:00
3,82384900144,2023-03-16,08:00:00,09:41:00
1,89578665744,2023-12-08,11:30:00,13:18:00
8,15317154944,2023-02-01,11:30:00,13:02:00
4,36026615122,2023-01-25,16:00:00,17:34:00
10,43081640011,2023-01-26,19:30:00,21:30:00
17,96038169655,2023-07-12,19:30:00,20:50:00
15,50526447100,2023-09-16,07:30:00,08:46:00
10,33072482433,2023-02-12,19:00:00,20:57:00
18,85952946900,2023-10-14,13:00:00,14:34:00
16,93339459033,2023-08-09,16:00:00,17:28:00
16,86493394411,2023-02-03,09:30:00,11:18:00
7,79827022955,2023-11-27,16:30:00,18:10:00
13,73400732999,2023-03-19,18:00:00,19:30:00
2,42495897655,2023-10-15,06:30:00,07:53:00
1,77682339800,2023-05-15,21:30:00,22:00:00
13,27712143000,2023-09-09,21:30:00,22:00:00
19,27385186300,2023-05-11,18:30:00,20:28:00
6,14226329466,2023-12-20,11:30:00,12:53:00
19,84610019900,2023-11-21,13:00:00,14:45:00
14,70939490700,2023-07-29,12:30:00,14:28:00
2,87527839522,2023-11-04,08:30:00,09:34:00
5,74243189500,2023-11-21,20:00:00,21:24:00
15,24239960200,2023-01-16,10:00:00,12:00:00
4,43225354022,2023-09-02,11:00:00,12:25:00
5,97661147066,2023-03-13,06:30:00,07:33:00
11,39424965188,2023-12-04,08:00:00,09:38:00
11,63242360300,2023-08-03,21:30:00,22:00:00
4,41819024044,2023-03-08,21:00:00,22:00:00
17,84827545644,2023-12-07,20:30:00,21:50:00
11,12540576099,2023-12-21,18:30:00,20:23:00
7,95602428811,2023-07-25,13:30:00,15:05:00
10,12618950100,2023-04-02,21:00:00,22:00:00
1,53787362500,2023-04-26,11:00:00,12:27:00
9,92016230622,2023-10-13,15:00:00,16:02:00
20,90958053600,2023-10-07,21:00:00,22:00:00
11,15899609633,2023-04-23,14:00:00,15:08:00
17,25554621711,2023-12-14,09:30:00,11:15:00
13,55633877800,2023-07-21,16:00:00,17:37:00
9,74450113233,2023-09-22,18:00:00,19:53:00
13,66285632788,2023-12-08,11:00:00,12:52:00
15,24051933611,2023-10-10,17:00:00,18:08:00
12,26242179088,2023-04-26,09:30:00,10:58:00
2,14488034700,2023-01-12,06:00:00,08:00:00
11,82061431144,2023-08-26,18:30:00,19:47:00
2,79166621088,2023-08-08,13:00:00,14:37:00
6,79998188877,2023-04-21,21:30:00,22:00:00
14,17746536300,2023-07-09,16:00:00,17:34:00
1,47789110244,2023-05-02,06:30:00,07:55:00
9,96070873566,2023-02-23,17:00:00,18:31:00
9,25817579222,2023-10-22,13:00:00,14:24:00
20,90701990333,2023-02-03,10:00:00,11:02:00
7,10502146688,2023-07-19,08:30:00,09:46:00
15,67854991277,2023-11-01,17:00:00,18:52:00
14,78660178677,2023-03-11,18:00:00,19:19:00
17,88720677400,2023-10-28,19:00:00,20:23:00
13,94752598800,2023-09-22,16:00:00,17:45:00
10,73010643066,2023-09-30,09:30:00,10:55:00
17,69921057011,2023-06-26,18:30:00,20:07:00
2,52691430466,2023-08-30,16:30:00,18:26:00
10,18273194533,2023-01-24,17:30:00,18:38:00
15,76333321822,2023-03-05,07:30:00,08:36:00
10,93674381333,2023-09-14,13:30:00,15:13:00
6,83639360222,2023-05-11,19:00:00,20:58:00
20,29730093400,2023-07-04,08:00:00,09:41:00
18,27842819655,2023-06-27,18:30:00,19:31:00
15,46899629799,2023-03-30,21:00:00,22:00:00
1,22390520900,2023-07-23,06:30:00,07:33:00
19,31759008011,2023-10-06,06:30:00,07:37:00
4,37394443800,2023-01-22,13:30:00,15:29:00
12,88973785288,2023-10-08,16:30:00,17:54:00
2,58413124999,2023-09-19,11:30:00,13:11:00
17,84271043599,2023-06-10,20:30:00,22:00:00
10,75231343433,2023-11-20,19:30:00,21:13:00
19,48974248366,2023-10-05,16:30:00,18:15:00
17,74836511722,2023-10-13,17:00:00,18:15:00
11,38308883500,2023-12-12,17:00:00,18:21:00
1,20742257411,2023-01-02,09:00:00,10:26:00
9,98877146155,2023-08-09,21:00:00,22:00:00
15,54820073166,2023-08-09,12:00:00,13:45:00
20,65155768466,2023-08-01,12:00:00,13:17:00
9,70699180544,2023-05-03,10:00:00,11:12:00
5,38840248333,2023-10-24,07:30:00,09:16:00
4,96092160566,2023-01-01,17:30:00,18:33:00
17,96531748944,2023-03-14,16:30:00,18:16:00
14,77924603122,2023-04-20,09:30:00,11:27:00
9,17426408777,2023-08-17,07:30:00,08:43:00
16,18129121100,2023-09-14,20:30:00,21:59:00
3,45044974333,2023-05-18,11:30:00,12:48:00
10,86071950500,2023-08-11,19:30:00,21:24:00
7,71790419555,2023-05-09,18:00:00,19:21:00
16,53748405333,2023-12-30,08:30:00,10:06:00
8,62044262300,2023-06-03,08:30:00,10:07:00
2,62068846277,2023-03-10,19:00:00,20:29:00
9,25432697622,2023-02-11,10:00:00,11:33:00
17,30992348933,2023-02-21,07:30:00,08:43:00
15,44053112266,2023-08-19,19:00:00,20:21:00
8,17680824133,2023-04-01,18:00:00,19:52:00
5,28969640888,2023-03-16,12:00:00,13:46:00
8,32003250466,2023-04-16,17:30:00,19:24:00
20,64338711600,2023-10-15,15:00:00,16:42:00
19,83460667677,2023-09-12,21:30:00,22:00:00
14,25291089600,2023-08-29,21:30:00,22:00:00
2,34116666688,2023-12-08,08:00:00,09:47:00
5,62158207922,2023-03-20,16:00:00,17:40:00
